id,sigma_xx,sigma_yy,sigma_zz,tau_xy,tau_yz,tau_zx,sigma_Y,temperature_c,strain_rate,batch_id,yielded
6921,-54.7012,63.4998,21.5711,-5.24315,32.4702,-147.919,247.826,43.003,0.0046128,23,0
6922,-46.3606,74.9835,-113.798,34.7618,77.7059,-34.0988,201.386,98.2757,0.025925,16,0
6923,-59.1911,148.224,34.1145,-33.7639,-55.0294,246.493,239.876,42.6248,0.00456306,9,1
6924,-237.453,68.4003,75.1994,32.3286,13.9786,102.957,243.035,34.851,0.0117861,21,1
6925,65.5083,-87.0917,-24.8273,-204.386,62.1581,-43.3968,224.646,30.5801,0.0184053,20,1
6926,85.6753,-176.424,2.59365,24.2912,98.0733,61.4461,210.555,40.3511,0.00159671,15,1
6927,38.6822,-26.3391,-55.1659,-70.8532,-1.11828,-2.67087,240.904,62.6054,0.000458175,18,0
6928,4.63227,90.0322,4.15973,-59.0512,69.3204,16.5403,215.311,71.3699,0.0344034,1,0
6929,-33.9438,54.4996,-28.5286,43.2262,-45.3256,-4.02583,199.303,99.5049,0.00152588,17,0
6930,-111.039,86.2882,-3.3222,62.2649,-4.83389,-3.55456,233.873,93.0587,0.00448277,9,0
6931,29.0284,-185.586,-40.8971,224.791,-95.8331,89.4453,188.154,101.503,0.000965499,7,1
6932,143.8,-86.3386,-83.2364,-108.569,92.1654,-76.4963,228.3,34.4038,0.0014075,7,1
6933,-163.458,75.109,-104.931,-88.8546,-73.7639,234.377,205.659,87.8624,0.00015877,11,1
6934,-47.6676,-89.3961,7.4374,50.6242,42.0587,-3.34831,232.596,55.1979,0.0269449,7,0
6935,-66.6535,-66.6701,145.963,119.077,41.531,181.707,222.716,55.0509,0.00106325,7,1
6936,-117.587,86.0913,1.77484,-46.9331,-213.183,115.103,205.08,92.9466,0.00785372,15,1
6937,93.0549,12.7875,41.981,19.3581,-112.062,-113.99,212.175,103.761,0.00408665,16,1
6938,54.3543,21.8814,2.45222,-9.02292,79.1926,29.6037,255.651,96.4039,0.0042641,7,0
6939,111.849,-85.9467,-74.6057,-30.1853,-56.1341,79.4852,267.508,24.3814,0.000234114,10,1
6940,-117.462,-20.4159,-66.3941,-115.259,33.2656,151.129,222.53,89.2261,0.0459522,22,1
6941,-5.53009,-6.59258,-126.141,204.44,166.32,-23.873,219.635,101.109,0.000174538,24,1
6942,133.789,-21.6573,30.4854,190.913,99.3644,-21.7735,179.94,90.5611,0.0320275,4,1
6943,-164.951,-44.2129,29.8706,-166.139,89.3189,-5.75544,265.553,103.847,0.000967028,7,1
6944,74.8076,-8.37287,-37.1331,22.0767,96.0198,-75.7591,243.804,87.2952,0.00333803,13,1
6945,-39.5059,-41.5627,-145.372,-47.0309,-39.8197,69.6417,235.06,99.0539,0.0302252,3,0
6946,61.4765,42.8827,-59.0952,-2.74973,-35.4726,105.887,173.302,83.6944,0.00143436,6,1
6947,-71.5989,55.6995,39.3786,101.482,98.211,168.546,196.33,74.0008,0.000682962,20,1
6948,-114.393,4.94418,-48.8787,-54.0491,-2.7078,-152.139,206.072,80.8548,0.00563094,18,1
6949,6.72825,-231.362,-39.3836,-106.273,-61.601,84.2041,219.116,100.449,0.00347444,9,1
6950,171.296,-27.584,-31.6462,-151.014,105.976,167.616,213.068,42.8349,0.00475657,24,1
6951,84.2787,124.398,31.0007,61.5264,-15.9544,46.0295,232.378,65.9645,0.00398104,23,0
6952,-5.37596,61.2858,-10.3115,-47.0094,106.209,-49.4477,233.984,91.3474,0.00266352,3,0
6953,138.826,-14.1176,25.5477,43.3348,-8.54644,137.435,230.939,118.567,0.00419809,14,1
6954,48.1762,-8.83645,25.1975,44.2899,122.554,8.86261,198.707,23.1606,0.000897793,6,1
6955,135.888,124.359,75.4433,73.4589,73.12,89.8817,200.077,104.45,0.0135818,7,1
6956,33.5799,31.6947,-46.1972,-47.069,-91.0085,-77.7523,205.377,62.8191,0.000671335,3,1
6957,-71.4832,177.107,5.57585,-26.9645,60.3033,-75.4155,195.347,46.9555,0.000317486,22,1
6958,68.8426,-20.3313,-18.4488,84.8872,-99.8832,-68.5042,219.226,46.465,0.0323806,2,1
6959,17.0385,85.2839,-38.6819,-94.5196,-46.5645,-67.4303,215.82,26.8198,0.000330235,12,1
6960,97.2679,83.905,40.8738,-115.812,58.6537,-128.673,233.61,97.5479,0.00262154,13,1
6961,15.6522,-2.92175,62.0383,-129.886,52.0629,72.5015,183.537,117.161,0.023092,5,1
6962,-10.0978,-4.90227,161.988,35.6641,72.8428,-12.1644,245.288,51.0475,0.0157872,18,0
6963,17.8606,34.1569,-61.0086,-107.866,5.99739,-115.558,181.759,69.5195,0.00021243,0,1
6964,69.2494,49.1796,-36.2374,-107.892,85.7262,62.802,203.347,79.9465,0.00857625,22,1
6965,-49.8851,-97.5588,35.7825,158.886,38.3859,-209.439,225.544,76.0236,0.00279051,19,1
6966,-25.9132,93.9801,33.7057,-40.1473,-72.4772,48.138,226.294,93.2794,0.000620537,16,0
6967,20.3678,-153.74,77.2905,-56.1536,163.467,-62.5982,237.059,112.688,0.00151176,5,1
6968,-22.2019,-208.781,-99.5377,-50.7835,13.4541,-66.4418,254.971,61.0571,0.000118201,20,0
6969,-94.9012,77.9074,57.6764,90.5552,43.3236,48.3441,197.872,57.3535,0.00173859,4,1
6970,-75.6752,68.3801,-75.9827,150.328,-64.1036,-68.2775,206.758,44.2289,0.000248334,14,1
6971,-109.996,-37.7576,-4.94437,-184.704,-80.2206,-52.9584,253.889,38.6019,0.031913,19,1
6972,-66.7238,14.5196,16.5077,-86.1704,76.7254,109.739,251.616,116.364,0.00313463,12,1
6973,79.0194,-33.544,-55.0573,-32.2925,4.11217,97.3448,232.15,23.7893,0.0320976,8,0
6974,25.499,-145.099,-41.4478,31.8564,-144.659,-1.7434,232.449,108.301,0.000187077,0,1
6975,-100.905,-9.24096,-143.523,146.624,-123.436,95.8003,235.794,96.5136,0.0110003,7,1
6976,-7.69388,77.295,95.0532,65.4332,-156.049,-143.158,248.488,117.285,0.000185891,19,1
6977,155.119,129.217,0.160234,70.1064,-136.812,65.8567,281.778,59.3847,0.000305213,19,1
6978,-183.961,-125.12,-7.42389,160.232,-63.7549,153.956,197.638,99.2061,0.000327673,14,1
6979,-24.207,4.3563,-63.4337,41.1903,-45.4466,152.424,198.494,104.976,0.00267479,17,1
6980,1.77513,60.9134,-126.437,104.597,14.915,-8.72444,244.453,106.054,0.000153026,16,1
6981,0.743252,84.1552,-171.782,33.7007,54.0918,-14.441,203.221,90.936,0.00062384,8,1
6982,-44.1528,83.9916,95.3607,10.3436,8.81103,-200.635,222.582,29.1696,0.00128917,7,1
6983,32.2118,-88.9478,-72.5798,25.8105,-75.9224,11.8923,239.665,81.8072,0.000217313,1,0
6984,59.8725,74.858,19.375,24.1595,172.331,106.684,237.051,100.897,0.00955214,23,1
6985,50.7792,-109.691,3.59564,14.3748,-228.927,72.2628,238.097,45.0433,0.000586863,7,1
6986,-139.474,-104.854,29.5264,110.676,-64.1528,25.2609,253.107,21.7685,0.0649382,20,1
6987,48.2466,-80.8724,-67.3557,7.24478,-135.959,14.2728,223.038,48.9796,0.000145644,3,1
6988,16.2446,114.287,16.0442,42.9068,-21.0635,98.2096,191.174,72.0509,0.0151332,9,1
6989,203.306,-59.3213,127.813,23.8899,28.4263,9.95915,193.707,108.377,0.0553427,1,1
6990,104.607,-56.0438,-4.0374,107.816,-31.8484,-159.22,257.523,115.18,0.00553461,23,1
6991,107.187,-142.268,136.283,106.606,-137.367,-135.638,228.59,61.7448,0.00046857,22,1
6992,44.4401,-34.5473,-108.422,56.1758,40.3669,-22.4736,233.019,104.182,0.00157792,24,0
6993,93.7483,18.163,-20.8973,14.3237,25.7689,-178.345,234.188,57.3978,0.000793985,16,1
6994,-1.41667,188.628,39.1308,-164.577,140.22,24.693,210.578,63.7613,0.0228398,3,1
6995,132.837,26.3878,-10.8313,-117.309,158.581,35.1101,215.858,77.3915,0.00882827,4,1
6996,12.2648,74.2209,85.9027,149.496,60.0455,-104.335,192.003,77.375,0.000157046,2,1
6997,-1.5827,93.914,127.814,144.163,-4.25399,-53.7918,210.991,59.6416,0.0377255,18,1
6998,-40.6766,-84.7548,-90.7847,134.7,-123.352,28.2571,227.931,26.6879,0.00168829,2,1
6999,82.0564,-10.0419,-146.324,100.404,145.191,-7.85396,233.152,75.3698,0.0293116,11,1
7000,17.598,64.1025,-76.2279,89.9223,218.116,-10.997,210.227,46.1569,0.00120352,10,1
7001,-13.9091,-34.4177,-2.43048,-90.2671,-23.8436,17.4846,220.116,119.145,0.000539243,11,0
7002,46.6778,-77.8801,20.3542,-6.60509,-9.26208,-29.6631,202.475,63.8337,0.0103681,23,0
7003,91.2034,25.5832,51.1696,-201.001,-31.6707,-211.666,162.043,56.7536,0.0025587,19,1
7004,-64.2213,-120.677,74.8877,146.242,53.0084,19.3708,203.18,54.549,0.000863323,8,1
7005,-163.553,8.53803,-152.133,80.2452,71.9785,107.619,268.082,71.1274,0.00171688,1,1
7006,130.206,19.9241,5.73952,69.9727,268.587,-162.23,218.677,25.5602,0.046133,1,1
7007,-220.284,32.309,8.47699,76.3688,-86.9806,-90.394,202.344,100.999,0.000114772,7,1
7008,-91.6222,69.4586,-61.0152,-88.9492,-65.1061,112.483,239.376,88.3619,0.00427348,7,1
7009,16.4686,22.0145,190.516,1.88673,188.838,-46.4943,215.093,42.8988,0.00133127,4,1
7010,-205.171,22.329,113.323,-210.906,-73.9622,164.742,133.626,93.3628,0.0015439,14,1
7011,-71.6358,-61.8531,-83.247,-80.0146,-37.6201,-45.6826,188.552,22.6551,0.000217096,17,1
7012,5.5833,-21.7317,-38.6722,95.88,-84.922,73.6509,204.304,104.868,0.00382898,16,1
7013,7.90452,-44.0307,235.113,28.4039,6.18815,-101.224,225.691,98.6959,0.0227701,11,1
7014,101.735,-65.4157,-70.0268,126.559,109.857,-50.6717,225.44,85.4505,0.00235589,14,1
7015,14.2417,-126.752,-146.399,43.7699,32.2851,117.506,251.766,44.3387,0.00372155,5,0
7016,252.55,145.378,28.4337,112.822,-22.7751,71.5243,173.412,26.7435,0.00118177,23,1
7017,78.8718,-54.7803,-52.1508,-43.1349,9.10523,152.957,251.886,52.9122,0.00475927,16,1
7018,74.0881,-29.7907,-82.9035,-12.6176,24.8264,-122.014,222.6,31.208,0.0133021,22,1
7019,-42.5492,65.6463,-89.611,-1.8095,111.689,-114.356,239.833,43.0619,0.00151036,3,1
7020,-92.5532,-50.6032,61.9023,-66.1581,-117.409,-102.62,239.34,69.7244,0.0876622,1,1
7021,-32.3408,65.5094,-26.5317,44.9091,-98.2611,81.6271,225.032,86.0443,0.0117388,10,0
7022,67.6746,180.709,197.527,100.959,20.6826,-2.49693,204.785,100.951,0.00579645,1,0
7023,40.5529,0.24794,-47.4573,-166.256,-71.5892,-30.1043,187.911,79.4969,0.00547606,7,1
7024,42.4517,-96.3194,-152.3,33.9498,-1.85543,95.2038,215.626,55.4822,0.00523077,2,1
7025,-36.8833,-0.398519,-65.9961,56.9292,-213.52,40.3124,236.372,109.217,0.000110946,18,1
7026,16.694,44.0907,-66.1978,-29.2771,-128.615,36.0014,234.5,25.2794,0.000152234,0,1
7027,47.0502,15.9783,90.2722,-113.609,40.9615,57.4474,173.307,101.675,0.0100075,9,1
7028,-90.2102,63.8706,-99.9404,14.8648,-49.0154,65.0007,189.869,67.4347,0.000143271,13,1
7029,-5.59352,210.857,-43.9144,-29.7766,-132.675,-10.3851,198.653,59.331,0.0144023,7,1
7030,-134.163,-23.6504,92.7487,32.0906,110.149,64.1672,268.315,38.8309,0.0520371,9,1
7031,-123.011,35.9463,76.8963,-59.8134,-77.0192,88.4779,200.742,102.635,0.000175656,4,1
7032,3.42884,62.6666,-87.2831,-13.562,-115.69,-42.3154,205.112,111.567,0.000713771,2,1
7033,-48.4934,-163.358,-142.39,92.6637,-75.1951,-42.0717,221.075,97.0219,0.000411025,12,1
7034,-97.5278,56.327,99.5207,-84.5918,67.8171,-107.506,157.449,36.5559,0.00717763,23,1
7035,95.0809,25.9386,-99.3577,1.68584,9.55816,-75.7354,225.725,21.961,0.00174242,1,1
7036,-61.4257,32.9549,77.6735,-64.767,-84.3557,59.1741,193.517,68.6126,0.0986056,9,1
7037,15.6398,14.9135,-46.6563,81.01,-209.119,-43.8221,273.333,108.324,0.0106936,6,1
7038,175.331,-30.3904,-6.11837,-19.2238,-74.7181,38.527,231.969,26.0416,0.0234262,0,1
7039,33.8213,43.4288,-34.4187,149.172,-22.9723,-119.22,228.261,51.5427,0.0342937,24,1
7040,-17.2143,47.1996,-8.77415,29.2726,-13.9881,-82.4631,155.744,117.522,0.0079396,20,0
7041,-0.904102,-73.7681,-22.4384,-115.427,70.5732,61.4719,175.012,34.187,0.00392745,19,1
7042,-104.953,-4.4416,102.008,117.048,134.884,137.362,195.436,74.1928,0.00044161,11,1
7043,-76.5104,-48.3835,-36.0517,-35.6337,-98.3732,-33.1626,201.647,26.1069,0.00683561,17,1
7044,59.7855,-41.6384,94.7427,-81.7683,91.3045,-134.003,238.015,57.9008,0.00107826,11,1
7045,-115.428,24.2275,-53.8481,-98.8456,14.6281,-4.95798,202.825,80.3857,0.00142692,4,0
7046,-6.67727,46.565,-10.479,-29.3501,-21.1342,-14.3349,241.951,52.2267,0.000868833,4,0
7047,-7.93119,79.8574,31.4169,88.5172,63.3353,135.145,191.833,77.9043,0.0108926,18,1
7048,-103.954,-55.1323,28.7315,-7.47853,62.914,63.5713,224.159,49.1407,0.0262055,20,0
7049,36.4339,-13.8786,84.7408,132.548,-19.5547,43.9773,186.794,36.7066,0.00488452,16,1
7050,-28.0252,250.773,82.9547,-60.7199,-36.7868,-124.434,221.957,96.2226,0.00481174,15,1
7051,213.355,-34.7918,-125.699,16.5214,-198.128,-122.489,195.933,95.0894,0.00263599,12,1
7052,40.7552,-72.4188,-8.56492,98.4915,167.334,-69.3477,269.823,47.5239,0.000144075,8,1
7053,189.072,-9.65959,61.2577,-105.938,0.802195,-24.5149,215.118,117.803,0.000303836,13,1
7054,-194.727,103.439,-188.903,-155.523,-32.1344,54.4386,197.067,75.6414,0.00147842,18,1
7055,82.9707,-58.05,-12.6196,59.519,113.125,-157.842,216.748,33.4726,0.00667449,10,1
7056,30.2727,21.9925,-21.6554,118.142,-26.3313,-94.22,216.45,82.9319,0.00048041,17,1
7057,112.109,-49.6822,-97.197,-51.4131,-46.8925,-120.179,218.909,35.8623,0.00126867,21,1
7058,-14.302,-38.1046,119.001,79.155,16.6178,23.3575,244.054,54.1835,0.00962473,15,0
7059,94.8821,22.1436,106.888,-70.4405,99.5997,-182.976,224.863,38.1318,0.00790306,11,1
7060,-139.753,-144.985,-20.1231,-95.3227,-116.824,-116.859,202.186,20.3978,0.0063396,1,1
7061,21.8034,57.0312,-9.14978,-97.8972,120.745,44.1524,187.651,73.5959,0.000973595,21,1
7062,189.633,-36.124,98.0479,-49.3817,5.7093,-105.261,232.045,68.5483,0.00112885,8,1
7063,-13.6156,11.1867,63.7642,104.513,-140.603,89.7589,261.576,86.5627,0.0884222,3,1
7064,101.02,103.944,-112.942,-122.368,-90.9171,-1.06776,198.471,105.402,0.00267551,2,1
7065,-178.953,-4.49283,23.9925,30.4012,147.342,-228.295,178.524,93.7614,0.0327357,20,1
7066,-21.4512,2.61175,-5.79629,-43.0515,138.17,24.0048,199.663,74.462,0.00900255,24,1
7067,-31.8957,11.7104,24.6934,12.7834,-81.3435,103.882,222.322,99.8315,0.00166818,11,1
7068,40.8535,17.5694,-49.5961,-2.57888,-8.60844,-97.2573,195.837,45.2992,0.000154657,8,0
7069,-62.7923,-33.5426,141.62,97.8232,18.736,6.68316,221.237,29.7921,0.0530122,7,1
7070,64.841,57.7541,-56.2792,-98.9058,55.4309,-125.659,261.83,48.4647,0.000192954,21,1
7071,38.8149,-105.038,-169.116,-15.3845,48.4941,-90.5492,248.621,47.4499,0.000229229,6,0
7072,14.3117,119.81,-52.7644,-78.8097,48.4361,154.728,194.598,118.78,0.00229505,22,1
7073,-107.478,146.501,-63.597,12.2465,29.1571,-22.9467,223.423,75.7976,0.0330925,7,0
7074,-3.81683,16.3213,22.8779,11.7179,175.094,148.328,259.781,21.339,0.0318074,1,1
7075,3.21188,44.7528,151.319,-39.861,37.9331,-47.7942,241.653,21.364,0.00019276,13,0
7076,131.442,168.158,-37.8559,1.5082,-13.4871,-3.16209,190.639,22.4077,0.0347662,5,0
7077,-101.244,-112.885,-7.55688,27.7642,103.402,168.595,234.341,100.1,0.000468631,11,1
7078,26.2596,68.1945,-57.9731,73.3352,-56.6319,6.98358,225.423,99.2226,0.00298788,1,0
7079,-69.4707,65.8549,-53.6321,105.185,-111.862,2.68015,212.553,47.0287,0.0699837,2,1
7080,-39.0988,124.627,68.4006,-9.43205,-17.2147,-30.6447,172.238,106.27,0.0132456,0,0
7081,84.5859,-39.46,-128.852,125.576,46.3974,-84.4295,219.32,55.8911,0.00743972,9,1
7082,-223.053,-32.6523,-65.289,52.3951,11.7994,-64.1704,200.473,73.2911,0.00608924,15,1
7083,-52.9561,27.6277,60.5239,188.104,98.8136,-77.0903,264.015,112.161,0.0705068,21,1
7084,23.0516,39.4775,32.584,51.0097,76.0359,-131.588,177.788,25.7869,0.0711273,13,1
7085,59.2131,10.6717,17.4276,13.197,27.2772,32.1913,179.458,51.2297,0.000192719,21,0
7086,126.116,-4.07443,-45.0596,-110.15,-79.839,8.09864,230.448,60.6015,0.00013363,9,1
7087,14.0462,-83.6213,-23.3686,-7.18899,-86.2801,107.168,221.489,46.1296,0.012306,24,1
7088,-22.2218,301.799,-85.0337,12.2834,42.9063,-21.4435,218.112,105.917,0.000110768,9,1
7089,24.2209,-39.8401,24.8907,35.5144,-68.8133,-174.99,183.173,67.2134,0.00619597,11,1
7090,-19.1067,36.103,43.0893,241.575,5.271,-173.799,239.552,97.0992,0.0529218,15,1
7091,24.8883,36.7228,-111.79,-12.759,-68.9462,11.7718,217.175,54.0272,0.00340037,4,0
7092,-157.35,-36.8788,85.3141,120.105,118.689,-44.5449,224.974,116.568,0.000585231,9,1
7093,3.76365,-66.329,19.9077,134.817,-29.2092,90.6628,230.367,83.6013,0.000112788,16,1
7094,-82.9874,80.9598,-107.143,-24.8755,-189.379,-125.155,180.169,84.5133,0.000506735,2,1
7095,35.2935,-161.134,74.3073,-122.426,-111.011,71.3225,204.024,74.5582,0.00226063,1,1
7096,-5.36179,111.832,131.842,-58.4611,-61.8712,14.8102,231.61,35.7263,0.0017657,10,0
7097,82.4472,95.0119,60.4921,225.37,-11.1693,-67.5585,222.708,38.5109,0.0306547,8,1
7098,-140.118,-227.639,24.6617,115.929,106.316,95.1896,189.534,48.0879,0.000125077,1,1
7099,-169.041,-81.8373,38.0165,147.079,-176.196,-3.96951,218.801,109.64,0.0108575,15,1
7100,39.1068,-50.255,103.934,-115.658,56.581,-126.209,182.515,80.9358,0.000197064,1,1
7101,-154.452,-93.5988,-15.18,15.0193,-144.682,-105.498,208.513,46.8927,0.00712609,23,1
7102,-82.6768,290.052,8.69491,30.3587,-33.1952,-79.5675,225.18,30.6888,0.000356412,20,1
7103,82.0075,-68.2688,-52.0011,-15.9839,-130.112,-32.5747,184.123,31.31,0.00477059,3,1
7104,-2.805,-230.719,97.6853,13.5001,54.0761,126.492,160.307,30.1892,0.0100286,10,1
7105,-5.01443,6.31277,-8.03376,-21.6466,-51.4313,96.6303,212.973,37.3195,0.0576841,7,0
7106,19.2986,-66.5,133.514,128.64,53.1309,-23.4355,193.001,59.2937,0.000321176,20,1
7107,-35.641,198.337,-89.7546,35.4883,92.4257,-74.962,223.27,53.2455,0.000136736,15,1
7108,-65.1318,123.723,-33.2057,-94.3848,85.1143,-86.4844,237.665,20.4261,0.020791,11,1
7109,-116.245,-45.9344,107.906,-220.312,137.354,-40.3919,198.408,110.555,0.00496362,24,1
7110,53.9342,30.854,31.4832,-47.0237,-7.86336,90.6802,244.22,58.9058,0.00858534,18,0
7111,-48.3046,101.914,-90.4164,1.62318,52.7561,-3.34893,186.376,90.1537,0.0843821,19,1
7112,72.2797,25.5111,-71.1523,77.3268,-129.002,82.0489,210.466,33.337,0.00249441,11,1
7113,-1.92936,57.0864,-76.1359,-2.71929,3.48542,64.9433,187.709,97.8445,0.0716208,0,0
7114,20.5247,185.241,-5.79637,6.68849,-63.8311,169.852,199.327,99.2711,0.0216964,10,1
7115,-36.6773,-55.0996,-160.158,17.5669,155.928,19.3688,244.888,37.0001,0.000147303,5,1
7116,-171.077,39.5564,36.8308,2.3701,120.281,34.8611,226.784,83.3487,0.00503468,11,1
7117,-11.4886,-2.86258,191.241,206.644,48.8948,270.04,248.054,98.3298,0.0497668,21,1
7118,-39.3575,66.2674,-96.0308,1.77251,94.409,24.7363,259.063,76.0446,0.0180023,12,1
7119,26.9476,-60.8356,-153.418,83.8809,-66.4632,86.0945,219.58,20.9222,0.00029857,14,1
7120,197.738,-23.0628,155.171,-97.098,78.3569,7.11643,180.444,90.8646,0.0151373,1,1
7121,-8.32376,37.0243,-145.513,77.3378,47.5906,63.0232,222.176,115.081,0.00753067,20,1
7122,-58.5328,-130.156,-28.8404,13.463,-21.1222,125.905,222.702,91.121,0.00876553,19,1
7123,29.1927,120.177,27.1453,-27.3039,17.925,-180.639,259.157,113.733,0.00491742,3,1
7124,93.8258,-62.6338,84.4955,33.3684,-94.2612,-78.0214,222.94,49.4687,0.00717746,24,1
7125,-107.321,-128.894,0.732247,155.007,96.0064,-23.547,219.009,63.6154,0.00245839,20,1
7126,-11.9432,-44.4612,20.1874,-223.382,96.0516,-45.5552,181.572,92.2675,0.000955441,9,1
7127,9.50007,-98.7547,76.4635,64.2956,100.258,-136.863,199.013,95.0955,0.0278736,15,1
7128,8.23226,-52.9752,58.571,-49.5027,12.727,0.995518,224.23,100.626,0.000420265,15,0
7129,-122.072,-158.045,-29.6307,-5.56247,-30.4717,50.6134,215.436,44.9678,0.0124061,17,0
7130,124.646,-132.318,109.971,76.4701,-117.586,263.004,238.559,36.1758,0.0298773,20,1
7131,-124.62,-46.7899,22.4066,-160.491,-105.717,-40.2489,229.037,57.4525,0.000627596,23,1
7132,169.375,-66.9604,158.862,126.012,-58.8669,-107.719,195.985,69.6175,0.00374258,0,1
7133,-40.8954,-74.5659,155.59,-120.376,99.6205,-42.9904,223.643,91.2322,0.00147014,15,1
7134,-99.0774,-148.54,-68.06,14.5776,42.8526,-61.755,238.082,29.4771,0.00146067,2,0
7135,9.08556,71.3699,-162.265,150.112,-35.1191,126.552,244.441,42.2828,0.00421184,14,1
7136,-15.4439,-89.8278,15.4094,-76.3806,-110.538,102.592,240.02,34.1399,0.00879768,17,1
7137,-162.927,-201.42,-117.921,-165.128,-48.7064,42.6081,210.24,88.2315,0.00989213,8,1
7138,-72.2869,61.085,44.4997,70.6955,128.234,90.9189,210.08,116.12,0.0928762,17,1
7139,18.0932,120.24,-0.600442,53.8646,16.0081,-30.0777,260.489,81.1308,0.00163927,24,0
7140,85.3763,36.8874,72.6877,-163.974,-25.5365,-213.84,256.461,47.6462,0.01062,6,1
7141,36.6627,-316.845,-152.289,-90.9244,10.1252,-19.7458,222.499,92.6766,0.000579819,0,1
7142,29.4298,-51.9408,87.9448,-4.78334,145.187,62.2589,158.309,100.306,0.00714813,19,1
7143,81.873,29.25,95.5476,-36.0055,23.6744,163.716,212.289,72.2975,0.00163282,17,1
7144,-66.3808,11.2539,-66.5166,93.6592,-45.6609,7.60893,219.549,30.8737,0.000216886,23,0
7145,55.5143,2.63708,87.9881,-90.8518,-2.72654,-2.58277,239.355,50.3138,0.00201064,15,0
7146,-32.5389,-61.055,-115.86,-82.449,-65.6931,110.445,231.476,61.4461,0.00509603,6,1
7147,-77.858,21.9371,19.4883,-1.05167,-2.90584,-104.291,199.967,113.683,0.000581506,20,0
7148,-123.58,-124.542,4.51812,68.1117,299.999,-88.6947,212.371,97.9979,0.00345553,12,1
7149,-41.9939,53.1977,-124.158,42.638,-7.64961,41.6544,221.555,65.2094,0.090051,20,0
7150,72.5557,-144.195,9.21775,-86.0802,104.694,32.8306,266.184,22.6629,0.00825863,8,1
7151,-86.0137,63.0327,4.11407,60.3281,-84.5225,9.8695,228.562,78.8996,0.00320284,6,0
7152,-108.423,-3.61915,83.9133,-59.0831,62.7904,29.3665,230.597,56.7238,0.000187151,7,0
7153,121.052,-84.2082,-44.1349,-136.3,3.54007,104.63,219.868,21.1004,0.0692149,19,1
7154,-117.607,-131.271,-53.4091,29.2782,11.4161,36.4112,249.723,96.1047,0.047166,10,0
7155,12.7162,-54.1185,-34.9178,1.32688,-43.3839,-41.6361,218.709,63.8116,0.00317349,8,0
7156,-81.2521,-37.1855,56.5677,53.9577,31.7429,-73.5351,207.735,104.32,0.0357173,13,1
7157,61.0809,45.6558,-95.551,-39.1768,-118.277,-9.78122,262.087,109.359,0.00166096,4,0
7158,-35.0164,-18.2394,46.0083,-130.344,66.0517,-44.7098,202.614,70.7409,0.00058974,4,1
7159,-113.413,-208.985,71.9464,184.756,82.9691,-48.8025,218.505,39.7882,0.000202552,9,1
7160,-78.1284,50.3229,-7.42341,-83.063,92.6016,32.7789,221.667,27.3429,0.0454587,11,0
7161,35.4245,68.1606,-79.9136,98.5657,-151.784,16.4727,185.389,67.4735,0.000170326,19,1
7162,-10.2486,123.987,106.234,-38.5747,42.4817,-66.1612,224.721,96.4072,0.000149813,21,0
7163,69.1233,58.8911,-62.867,-90.2415,86.9561,219.146,199.273,20.2034,0.000172749,0,1
7164,235.166,35.2547,30.8829,66.9442,22.6476,52.2331,193.673,22.1772,0.00272606,14,1
7165,-72.4398,-102.457,-70.8745,-160.183,-262.331,-115.027,262.948,84.4072,0.0187898,5,1
7166,22.0048,-81.5942,-91.4718,64.5306,-76.9085,32.4925,220.313,61.7561,0.000244202,12,0
7167,102.578,121.535,-116.47,39.4559,-102.035,31.2184,205.267,93.5908,0.000596742,10,1
7168,14.4897,55.5158,149.02,76.5272,54.3818,8.22679,228.362,30.216,0.00439284,8,0
7169,77.0008,-71.1011,-239.415,-107.315,-91.7088,-52.134,228.125,76.1401,0.000151278,7,1
7170,-90.9735,-85.4197,-13.0582,12.2689,-105.336,39.5888,272.164,35.4144,0.0824587,3,0
7171,-25.0601,9.97266,-77.0158,28.8689,162.295,-95.5459,217.06,62.2001,0.0419962,6,1
7172,-10.5471,-77.1715,-78.6518,-106.518,34.7143,-81.74,234.302,112.39,0.00981777,16,1
7173,-109.181,-8.56996,10.8479,-35.7645,141.233,-204.921,212.359,77.9211,0.00315845,13,1
7174,36.1536,48.022,145.06,-51.1162,23.9573,228.927,212.289,105.15,0.0219572,22,1
7175,-62.2482,123.499,-75.7283,-77.2417,-16.0092,-107.86,185.271,112.694,0.00487658,6,1
7176,-74.5653,-22.3471,1.37748,121.598,116.309,123.481,193.178,43.2292,0.00101546,1,1
